timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1751382010820,29,POST Travel Plans,201,,Thread Group 1-5,text,true,,1048,979,7,7,http://137.43.49.25:443/api/userplans/multiple,29,0,0
1751382010804,51,GET Museum Recommendations,200,,Thread Group 1-2,text,true,,37238,328,7,7,http://137.43.49.25:443/api/pois?poiTypeName=museum&dateTime=2025-07-13T09:30:00.000000Z&limit=1000&transitType=bus&latitude=40.728&longitude=-73.999,41,0,0
1751382010849,15,Delete Museum Travel Plan,204,,Thread Group 1-5,,true,,393,295,7,7,http://137.43.49.25:443/api/userplans/3398,0,0,0
1751382010855,16,POST Museum Travel Plan,201,,Thread Group 1-2,text,true,,634,492,7,7,http://137.43.49.25:443/api/userplans,16,0,0
1751382010865,14,Delete Parts of Travel Plan,204,,Thread Group 1-5,,true,,393,303,7,7,http://137.43.49.25:443/api/userplans,0,0,0
1751382010880,15,GET Travel Plans,200,,Thread Group 1-5,text,true,,932,268,7,7,http://137.43.49.25:443/api/userplans,13,0,0
1751382010896,13,PUT Travel Plan,200,,Thread Group 1-5,text,true,,632,462,7,7,http://137.43.49.25:443/api/userplans/3407,13,0,0
1751382010910,7,Post Logout,200,,Thread Group 1-5,,true,,498,317,7,7,http://137.43.49.25:443/api/logout,7,0,0
1751382010755,199,Post Account,201,,Thread Group 1-1,text,true,,582,247,7,7,http://137.43.49.25:443/api/register,197,0,0
1751382010871,115,GET Park Recommendations,200,,Thread Group 1-2,text,true,,245636,349,7,7,http://137.43.49.25:443/api/pois?poiTypeName=park&dateTime=2025-07-13T11:00:00.779042Z&limit=1000&transitType=walk&latitude=40.69913810666333&longitude=-74.03949152484903,59,0,0
1751382010755,232,Post Account,201,,Thread Group 1-7,text,true,,582,247,7,7,http://137.43.49.25:443/api/register,232,0,0
1751382010821,171,Post Login,200,,Thread Group 1-6,,true,,490,233,7,7,http://137.43.49.25:443/api/login,171,0,0
1751382010992,7,GET CSRF Token,200,,Thread Group 1-6,text,true,,564,185,7,7,http://137.43.49.25:443/api/csrf-token,7,0,0
1751382010986,20,POST Park Travel Plan,201,,Thread Group 1-2,text,true,,632,483,7,7,http://137.43.49.25:443/api/userplans,20,0,0
1751382011000,24,Post User Picture,201,,Thread Group 1-6,text,true,,578,9341,8,8,http://137.43.49.25:443/api/user/picture,24,0,0
1751382010814,218,Post Login,200,,Thread Group 1-4,,true,,490,233,8,8,http://137.43.49.25:443/api/login,218,0,0
1751382011020,19,GET POI Types,200,,Thread Group 1-8,text,true,,700,130,8,8,http://137.43.49.25:443/api/poitypes,18,0,6
1751382011032,7,GET CSRF Token,200,,Thread Group 1-4,text,true,,564,185,8,8,http://137.43.49.25:443/api/csrf-token,7,0,0
1751382011024,18,GET User Details,200,,Thread Group 1-6,text,true,,620,231,8,8,http://137.43.49.25:443/api/user,18,0,0
1751382011042,18,GET User Picture,200,,Thread Group 1-6,bin,true,,9295,231,8,8,http://137.43.49.25:443/api/user/picture/user_640_istockphoto-1337144146-612x612.jpg,17,0,0
1751382011040,55,Post User Picture,201,,Thread Group 1-4,text,true,,578,9356,8,8,http://137.43.49.25:443/api/user/picture,55,0,0
1751382011039,62,GET Weather,200,,Thread Group 1-8,text,true,,18980,163,8,8,http://137.43.49.25:443/api/weather?latitude=40.728&longitude=-73.999,51,0,0
1751382010918,191,Post Login,200,,Thread Group 1-5,,true,,490,233,8,8,http://137.43.49.25:443/api/login,191,0,0
1751382011101,10,GET Zone Busyness,200,,Thread Group 1-8,text,true,,487,185,8,8,http://137.43.49.25:443/api/zones/114?predictedHours=3&dateTime=2025-07-13T09:00:00.000000Z,10,0,0
1751382011096,17,GET User Details,200,,Thread Group 1-4,text,true,,620,231,8,8,http://137.43.49.25:443/api/user,17,0,0
1751382011110,10,GET CSRF Token,200,,Thread Group 1-5,text,true,,564,185,8,8,http://137.43.49.25:443/api/csrf-token,8,0,0
1751382011113,20,GET User Picture,200,,Thread Group 1-4,bin,true,,9295,231,8,8,http://137.43.49.25:443/api/user/picture/user_639_istockphoto-1337144146-612x612.jpg,20,0,0
1751382011120,27,Delete Account,204,,Thread Group 1-5,,true,,393,317,8,8,http://137.43.49.25:443/api/user,0,0,0
1751382011148,10,GET POI Types,200,,Thread Group 1-5,text,true,,700,130,8,8,http://137.43.49.25:443/api/poitypes,10,0,0
1751382011158,44,GET Weather,200,,Thread Group 1-5,text,true,,18980,163,8,8,http://137.43.49.25:443/api/weather?latitude=40.728&longitude=-73.999,38,0,0
1751382011202,12,GET Zone Busyness,200,,Thread Group 1-5,text,true,,487,185,8,8,http://137.43.49.25:443/api/zones/114?predictedHours=3&dateTime=2025-07-13T09:00:00.000000Z,11,0,0
1751382010987,272,Post Login,200,,Thread Group 1-7,,true,,490,233,8,8,http://137.43.49.25:443/api/login,272,0,0
1751382011111,153,Post Account,201,,Thread Group 1-8,text,true,,582,247,8,8,http://137.43.49.25:443/api/register,153,0,0
1751382011259,8,GET CSRF Token,200,,Thread Group 1-7,text,true,,564,185,8,8,http://137.43.49.25:443/api/csrf-token,8,0,0
1751382010840,449,GET List of Recommendations,200,,Thread Group 1-3,text,true,,1217,1360,8,8,http://137.43.49.25:443/api/pois/recommendation,448,0,0
1751382010955,339,Post Login,200,,Thread Group 1-1,,true,,490,233,8,8,http://137.43.49.25:443/api/login,339,0,0
1751382011268,34,Post User Picture,201,,Thread Group 1-7,text,true,,578,9332,8,8,http://137.43.49.25:443/api/user/picture,34,0,0
1751382011295,11,GET CSRF Token,200,,Thread Group 1-1,text,true,,564,185,8,8,http://137.43.49.25:443/api/csrf-token,11,0,0
1751382011289,18,POST Travel Plans,201,,Thread Group 1-3,text,true,,1048,979,8,8,http://137.43.49.25:443/api/userplans/multiple,18,0,0
1751382011303,16,GET User Details,200,,Thread Group 1-7,text,true,,620,231,8,8,http://137.43.49.25:443/api/user,15,0,0
1751382011308,15,Delete Museum Travel Plan,204,,Thread Group 1-3,,true,,393,295,8,8,http://137.43.49.25:443/api/userplans/3408,0,0,0
1751382011307,17,Post User Picture,201,,Thread Group 1-1,text,true,,578,9353,8,8,http://137.43.49.25:443/api/user/picture,17,0,0
1751382011319,13,GET User Picture,200,,Thread Group 1-7,bin,true,,9295,231,8,8,http://137.43.49.25:443/api/user/picture/user_642_istockphoto-1337144146-612x612.jpg,12,0,0
1751382011324,18,GET User Details,200,,Thread Group 1-1,text,true,,620,231,8,8,http://137.43.49.25:443/api/user,18,0,0
1751382011324,25,Delete Parts of Travel Plan,204,,Thread Group 1-3,,true,,393,303,8,8,http://137.43.49.25:443/api/userplans,0,0,0
1751382011342,10,GET User Picture,200,,Thread Group 1-1,bin,true,,9295,231,8,8,http://137.43.49.25:443/api/user/picture/user_641_istockphoto-1337144146-612x612.jpg,10,0,0
1751382011214,140,Post Account,201,,Thread Group 1-5,text,true,,553,247,8,8,http://137.43.49.25:443/api/register,139,0,0
1751382011349,15,GET Travel Plans,200,,Thread Group 1-3,text,true,,932,268,8,8,http://137.43.49.25:443/api/userplans,15,0,0
1751382011133,236,PUT User Details,200,,Thread Group 1-4,text,true,,620,310,8,8,http://137.43.49.25:443/api/user,231,0,0
1751382011365,12,PUT Travel Plan,200,,Thread Group 1-3,text,true,,632,462,8,8,http://137.43.49.25:443/api/userplans/3409,12,0,0
1751382011377,10,Post Logout,200,,Thread Group 1-3,,true,,498,317,8,8,http://137.43.49.25:443/api/logout,10,0,0
1751382011060,328,PUT User Details,200,,Thread Group 1-6,text,true,,620,310,8,8,http://137.43.49.25:443/api/user,328,0,0
1751382011369,26,GET Museum Recommendations,200,,Thread Group 1-4,text,true,,37238,328,8,8,http://137.43.49.25:443/api/pois?poiTypeName=museum&dateTime=2025-07-13T09:30:00.000000Z&limit=1000&transitType=bus&latitude=40.728&longitude=-73.999,14,0,0
1751382011396,17,POST Museum Travel Plan,201,,Thread Group 1-4,text,true,,634,492,8,8,http://137.43.49.25:443/api/userplans,17,0,0
1751382011388,31,GET Museum Recommendations,200,,Thread Group 1-6,text,true,,37238,328,8,8,http://137.43.49.25:443/api/pois?poiTypeName=museum&dateTime=2025-07-13T09:30:00.000000Z&limit=1000&transitType=bus&latitude=40.728&longitude=-73.999,17,0,0
1751382011419,42,POST Museum Travel Plan,201,,Thread Group 1-6,text,true,,634,492,8,8,http://137.43.49.25:443/api/userplans,42,0,0
1751382011006,480,GET List of Recommendations,200,,Thread Group 1-2,text,true,,1217,1360,8,8,http://137.43.49.25:443/api/pois/recommendation,463,0,0
1751382011264,223,Post Login,200,,Thread Group 1-8,,true,,490,233,8,8,http://137.43.49.25:443/api/login,223,0,0
1751382011487,18,GET CSRF Token,200,,Thread Group 1-8,text,true,,564,185,8,8,http://137.43.49.25:443/api/csrf-token,18,0,0
1751382011486,31,POST Travel Plans,201,,Thread Group 1-2,text,true,,1048,979,8,8,http://137.43.49.25:443/api/userplans/multiple,30,0,0
1751382011354,169,Post Login,200,,Thread Group 1-5,,true,,490,233,8,8,http://137.43.49.25:443/api/login,169,0,6
1751382011353,172,PUT User Details,200,,Thread Group 1-1,text,true,,620,310,8,8,http://137.43.49.25:443/api/user,171,0,0
1751382011517,33,Delete Museum Travel Plan,204,,Thread Group 1-2,,true,,393,295,8,8,http://137.43.49.25:443/api/userplans/3414,0,0,0
1751382011505,45,Post User Picture,201,,Thread Group 1-8,text,true,,578,9326,8,8,http://137.43.49.25:443/api/user/picture,45,0,0
1751382011523,27,GET CSRF Token,200,,Thread Group 1-5,text,true,,564,185,8,8,http://137.43.49.25:443/api/csrf-token,27,0,0
1751382011414,136,GET Park Recommendations,200,,Thread Group 1-4,text,true,,245636,349,8,8,http://137.43.49.25:443/api/pois?poiTypeName=park&dateTime=2025-07-13T11:00:00.779042Z&limit=1000&transitType=walk&latitude=40.69913810666333&longitude=-74.03949152484903,53,0,0
1751382011332,220,PUT User Details,200,,Thread Group 1-7,text,true,,620,310,8,8,http://137.43.49.25:443/api/user,220,0,0
1751382011387,165,Post Login,200,,Thread Group 1-3,,true,,490,233,8,8,http://137.43.49.25:443/api/login,165,0,0
1751382011550,49,Delete Parts of Travel Plan,204,,Thread Group 1-2,,true,,393,303,8,8,http://137.43.49.25:443/api/userplans,0,0,0
1751382011552,47,GET CSRF Token,200,,Thread Group 1-3,text,true,,564,185,8,8,http://137.43.49.25:443/api/csrf-token,47,0,0
1751382011550,49,GET User Details,200,,Thread Group 1-8,text,true,,620,231,8,8,http://137.43.49.25:443/api/user,49,0,0
1751382011550,71,Post User Picture,201,,Thread Group 1-5,text,true,,578,9329,8,8,http://137.43.49.25:443/api/user/picture,71,0,0
1751382011550,71,POST Park Travel Plan,201,,Thread Group 1-4,text,true,,632,483,8,8,http://137.43.49.25:443/api/userplans,71,0,0
1751382011599,57,GET User Picture,200,,Thread Group 1-8,bin,true,,9295,231,8,8,http://137.43.49.25:443/api/user/picture/user_643_istockphoto-1337144146-612x612.jpg,57,0,0
1751382011462,194,GET Park Recommendations,200,,Thread Group 1-6,text,true,,245636,349,8,8,http://137.43.49.25:443/api/pois?poiTypeName=park&dateTime=2025-07-13T11:00:00.779042Z&limit=1000&transitType=walk&latitude=40.69913810666333&longitude=-74.03949152484903,43,0,0
1751382011525,131,GET Museum Recommendations,200,,Thread Group 1-1,text,true,,37238,328,8,8,http://137.43.49.25:443/api/pois?poiTypeName=museum&dateTime=2025-07-13T09:30:00.000000Z&limit=1000&transitType=bus&latitude=40.728&longitude=-73.999,92,0,0
1751382011599,57,GET Travel Plans,200,,Thread Group 1-2,text,true,,932,268,8,8,http://137.43.49.25:443/api/userplans,57,0,0
1751382011552,109,GET Museum Recommendations,200,,Thread Group 1-7,text,true,,37238,328,8,8,http://137.43.49.25:443/api/pois?poiTypeName=museum&dateTime=2025-07-13T09:30:00.000000Z&limit=1000&transitType=bus&latitude=40.728&longitude=-73.999,69,0,0
1751382011599,62,Delete Account,204,,Thread Group 1-3,,true,,393,317,8,8,http://137.43.49.25:443/api/user,0,0,0
1751382011657,35,PUT Travel Plan,200,,Thread Group 1-2,text,true,,632,462,8,8,http://137.43.49.25:443/api/userplans/3415,35,0,0
1751382011662,29,GET POI Types,200,,Thread Group 1-3,text,true,,700,130,8,8,http://137.43.49.25:443/api/poitypes,28,0,0
1751382011621,68,GET User Details,200,,Thread Group 1-5,text,true,,620,231,8,8,http://137.43.49.25:443/api/user,68,0,0
1751382011657,40,POST Museum Travel Plan,201,,Thread Group 1-1,text,true,,634,492,8,8,http://137.43.49.25:443/api/userplans,39,0,0
1751382011693,10,Post Logout,200,,Thread Group 1-2,,true,,498,317,8,8,http://137.43.49.25:443/api/logout,10,0,0
1751382011693,12,GET User Picture,200,,Thread Group 1-5,bin,true,,9295,231,8,8,http://137.43.49.25:443/api/user/picture/user_644_istockphoto-1337144146-612x612.jpg,9,0,0
1751382011661,45,POST Museum Travel Plan,201,,Thread Group 1-7,text,true,,634,492,8,8,http://137.43.49.25:443/api/userplans,45,0,0
1751382011657,49,POST Park Travel Plan,201,,Thread Group 1-6,text,true,,632,483,8,8,http://137.43.49.25:443/api/userplans,49,0,0
1751382011693,74,GET Weather,200,,Thread Group 1-3,text,true,,18980,163,8,8,http://137.43.49.25:443/api/weather?latitude=40.728&longitude=-73.999,67,0,0
1751382011767,42,GET Zone Busyness,200,,Thread Group 1-3,text,true,,487,185,8,8,http://137.43.49.25:443/api/zones/114?predictedHours=3&dateTime=2025-07-13T09:00:00.000000Z,42,0,0
1751382011706,148,GET Park Recommendations,200,,Thread Group 1-7,text,true,,245636,349,8,8,http://137.43.49.25:443/api/pois?poiTypeName=park&dateTime=2025-07-13T11:00:00.779042Z&limit=1000&transitType=walk&latitude=40.69913810666333&longitude=-74.03949152484903,38,0,0
1751382011697,202,GET Park Recommendations,200,,Thread Group 1-1,text,true,,245636,349,8,8,http://137.43.49.25:443/api/pois?poiTypeName=park&dateTime=2025-07-13T11:00:00.779042Z&limit=1000&transitType=walk&latitude=40.69913810666333&longitude=-74.03949152484903,97,0,0
1751382011703,196,Post Login,200,,Thread Group 1-2,,true,,490,233,8,8,http://137.43.49.25:443/api/login,196,0,0
1751382011855,45,POST Park Travel Plan,201,,Thread Group 1-7,text,true,,632,483,8,8,http://137.43.49.25:443/api/userplans,45,0,0
1751382011899,9,GET CSRF Token,200,,Thread Group 1-2,text,true,,564,185,8,8,http://137.43.49.25:443/api/csrf-token,9,0,0
1751382011706,216,PUT User Details,200,,Thread Group 1-5,text,true,,620,310,8,8,http://137.43.49.25:443/api/user,216,0,0
1751382011899,32,POST Park Travel Plan,201,,Thread Group 1-1,text,true,,632,483,8,8,http://137.43.49.25:443/api/userplans,32,0,0
1751382011908,25,Delete Account,204,,Thread Group 1-2,,true,,393,317,8,8,http://137.43.49.25:443/api/user,0,0,0
1751382011934,13,GET POI Types,200,,Thread Group 1-2,text,true,,700,130,8,8,http://137.43.49.25:443/api/poitypes,13,0,0
1751382011923,40,GET Museum Recommendations,200,,Thread Group 1-5,text,true,,37238,328,8,8,http://137.43.49.25:443/api/pois?poiTypeName=museum&dateTime=2025-07-13T09:30:00.000000Z&limit=1000&transitType=bus&latitude=40.728&longitude=-73.999,26,0,0
1751382011964,24,POST Museum Travel Plan,201,,Thread Group 1-5,text,true,,634,492,8,8,http://137.43.49.25:443/api/userplans,24,0,0
1751382011656,338,PUT User Details,200,,Thread Group 1-8,text,true,,620,310,8,8,http://137.43.49.25:443/api/user,338,0,0
1751382011948,72,GET Weather,200,,Thread Group 1-2,text,true,,18980,163,8,8,http://137.43.49.25:443/api/weather?latitude=40.728&longitude=-73.999,68,0,0
1751382012021,36,GET Zone Busyness,200,,Thread Group 1-2,text,true,,487,185,8,8,http://137.43.49.25:443/api/zones/114?predictedHours=3&dateTime=2025-07-13T09:00:00.000000Z,22,0,0
1751382011810,270,Post Account,201,,Thread Group 1-3,text,true,,582,247,8,8,http://137.43.49.25:443/api/register,270,0,0
1751382011994,95,GET Museum Recommendations,200,,Thread Group 1-8,text,true,,37238,328,8,8,http://137.43.49.25:443/api/pois?poiTypeName=museum&dateTime=2025-07-13T09:30:00.000000Z&limit=1000&transitType=bus&latitude=40.728&longitude=-73.999,63,0,0
1751382011621,508,GET List of Recommendations,200,,Thread Group 1-4,text,true,,1217,1360,8,8,http://137.43.49.25:443/api/pois/recommendation,470,0,0
1751382011989,153,GET Park Recommendations,200,,Thread Group 1-5,text,true,,245636,349,8,8,http://137.43.49.25:443/api/pois?poiTypeName=park&dateTime=2025-07-13T11:00:00.779042Z&limit=1000&transitType=walk&latitude=40.69913810666333&longitude=-74.03949152484903,68,0,0
1751382012090,85,POST Museum Travel Plan,201,,Thread Group 1-8,text,true,,634,492,8,8,http://137.43.49.25:443/api/userplans,84,0,0
1751382012130,68,POST Travel Plans,201,,Thread Group 1-4,text,true,,1048,979,8,8,http://137.43.49.25:443/api/userplans/multiple,68,0,0
1751382012143,43,POST Park Travel Plan,201,,Thread Group 1-5,text,true,,632,483,8,8,http://137.43.49.25:443/api/userplans,43,0,0
1751382012058,163,Post Account,201,,Thread Group 1-2,text,true,,582,247,8,8,http://137.43.49.25:443/api/register,163,0,0
1751382012201,26,Delete Museum Travel Plan,204,,Thread Group 1-4,,true,,393,295,8,8,http://137.43.49.25:443/api/userplans/3420,0,0,0
1751382011706,553,GET List of Recommendations,200,,Thread Group 1-6,text,true,,1217,1360,8,8,http://137.43.49.25:443/api/pois/recommendation,504,0,0
1751382012227,33,Delete Parts of Travel Plan,204,,Thread Group 1-4,,true,,393,303,8,8,http://137.43.49.25:443/api/userplans,0,0,0
1751382012175,124,GET Park Recommendations,200,,Thread Group 1-8,text,true,,245636,349,8,8,http://137.43.49.25:443/api/pois?poiTypeName=park&dateTime=2025-07-13T11:00:00.779042Z&limit=1000&transitType=walk&latitude=40.69913810666333&longitude=-74.03949152484903,61,0,0
1751382012259,40,POST Travel Plans,201,,Thread Group 1-6,text,true,,1048,979,8,8,http://137.43.49.25:443/api/userplans/multiple,40,0,0
1751382012260,39,GET Travel Plans,200,,Thread Group 1-4,text,true,,932,268,8,8,http://137.43.49.25:443/api/userplans,39,0,0
1751382012081,222,Post Login,200,,Thread Group 1-3,,true,,490,233,8,8,http://137.43.49.25:443/api/login,222,0,0
1751382012299,63,PUT Travel Plan,200,,Thread Group 1-4,text,true,,632,462,8,8,http://137.43.49.25:443/api/userplans/3426,63,0,0
1751382012303,60,GET CSRF Token,200,,Thread Group 1-3,text,true,,564,185,8,8,http://137.43.49.25:443/api/csrf-token,60,0,0
1751382012299,69,Delete Museum Travel Plan,204,,Thread Group 1-6,,true,,393,295,8,8,http://137.43.49.25:443/api/userplans/3421,0,0,0
1751382012363,9,Post Logout,200,,Thread Group 1-4,,true,,498,317,8,8,http://137.43.49.25:443/api/logout,9,0,0
1751382012299,78,POST Park Travel Plan,201,,Thread Group 1-8,text,true,,632,483,8,8,http://137.43.49.25:443/api/userplans,78,0,0
1751382012363,31,Post User Picture,201,,Thread Group 1-3,text,true,,578,9335,8,8,http://137.43.49.25:443/api/user/picture,31,0,0
1751382011901,511,GET List of Recommendations,200,,Thread Group 1-7,text,true,,1217,1360,8,8,http://137.43.49.25:443/api/pois/recommendation,505,0,0
1751382012368,52,Delete Parts of Travel Plan,204,,Thread Group 1-6,,true,,393,303,8,8,http://137.43.49.25:443/api/userplans,0,0,0
1751382012394,34,GET User Details,200,,Thread Group 1-3,text,true,,620,231,8,8,http://137.43.49.25:443/api/user,33,0,0
1751382012413,24,POST Travel Plans,201,,Thread Group 1-7,text,true,,1048,979,8,8,http://137.43.49.25:443/api/userplans/multiple,24,0,0
1751382012421,16,GET Travel Plans,200,,Thread Group 1-6,text,true,,932,268,8,8,http://137.43.49.25:443/api/userplans,16,0,0
1751382012429,18,GET User Picture,200,,Thread Group 1-3,bin,true,,9295,231,8,8,http://137.43.49.25:443/api/user/picture/user_645_istockphoto-1337144146-612x612.jpg,18,0,0
1751382012437,24,Delete Museum Travel Plan,204,,Thread Group 1-7,,true,,393,295,8,8,http://137.43.49.25:443/api/userplans/3429,0,0,0
1751382012437,36,PUT Travel Plan,200,,Thread Group 1-6,text,true,,632,462,8,8,http://137.43.49.25:443/api/userplans/3428,36,0,0
1751382012461,15,Delete Parts of Travel Plan,204,,Thread Group 1-7,,true,,393,303,8,8,http://137.43.49.25:443/api/userplans,0,0,0
